city,Branch,Latitude,Longitude,Rating,Review Text,Review Date
Riyadh,Al Yasmin,24.8074386,46.661363,3,جربت نكهة الشهر التيراميسو ممتازة صراحة وافضل من النكهات الي قبل بكثير وتستاهل تجربة لكن الخدمة بطيئة جدا رغم ان المكان اقل زحمة من اوقات الويكند ولا كان فيه زحمة ولا لاين طلبت اول ما دخلت لكن تنتظر للطلب وقت طويل ومافي جلسات لان المكان صغير,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الذ وافل حبيت نكهه الكليجا والكلاسيك
قهوتهم جداً رائعه 👍🏻",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Best waffle in Riyadh,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,المكان مره صغير مو حق جلسه .. جربت وافل الدبل شوكلت لذذذيذ يفوز وكذلك الكركديه المديني مررره حلو وموزون,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,قهوتهم لذيذه والوافل حلو ومقرمش.,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل لذيذ لكن جيت اقيم عشان الكاشير العسللللل طيب قلب الله يوفقه يارب ♥️♥️♥️,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تعليقي اولا على فايبز المكان كيف فيه حياه وروح واحترام بشكل للزبون واذا كان عندهم ويتنق يقدمون ضيافه تصبيره ع مايستلمون الطلب 👍🏻🌟 الحلو والمميز كل شهر عندهم نكهه .. طلبي كان وافل كريم بروليه بحشوة المربى والكريمه 🤤😋لذيييذه جدا وكان نفسي اجرب بناما بودنق لكن وقفوه 😢
بشكل عام خدمه ممتازه واهتمام لطيف ع راحة الزبون واكل نظيف 👍🏻",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"المكان جدا صغير وزحمه مررره مع اني رايحه المغرب مشاءلله 🥲
الموظفين سريعين مرره وخدمتهم ممتازه
الوافل كريم بروليه 10/10 انصحكم فيه
وافل تراميسو 10/5",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,جميل ولذيذ الوافل خاصه الكريم بورليه,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الزيارة الثانية
وافل تيراميسو
وآفل بروليه
وآفل شوكلت
والقهوة و ايسكريم فانيليا مدغشقر
كل شيء 💯",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,صراحه القهوه والماتشا لا يعلى عليها لكن الحلا ؟؟؟؟ فقط شكليا يشهي بس الطعم ابدا ابدا مو لذيذ وفيه طعم غريب ما يستصاغ ابدا تحمست له صراحه لكن راجعو الحشوات وعدلولها افضل اخذت منهم التراميسو والكريم بورليه ولا راح اكرر التجربه ابدا,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,الايسكريم لذيذ,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,من الذ الوافل الي ذقتها جربت الي بالتراميسو والشوكلاته كانت التراميسو جداً رائعه 👌🏻 عقبال مانشوف له فروع .. مشكلته بس انه المكان صغير 😅,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"وافل كريم بروليه + قهوة اليوم بارده ,, شي من الاخررررر",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Waffles with different flavors, each month they have a special one .
I was so lucky to get the yuzu and lemon flavor.
Lately tried the tiramisu flavor was so good, and don’t forget the special creme brûlée flavor which is available all the time.",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"كوفي ملموم جلساته محدودة وزحمة ، متخصصين بالوافل ونكهات متعددة ، كان أفضل شئ بالنسبة لي نكهة التراميسو.",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,2,"المكان جدا ضيق عكس التصوير..
الاكل منظره جدا جميل لكن الطعم جدا عادي مقارنه بشكله
الخدمه جيده
الكراسي غير مريحة
المكان نظيف
الاسعار مبالغ فيها جداً مقارنة بحجم الاكل🤣",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,😍👍🏼,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,خورااافي الوافل ومشروب الليمون الاسود ابدااااااع ماحصل,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"اكتشفت اليوم اني ماقيمتهم 🧸

الدبل شوكلا الذ شي عندي ،
ليمون و بروليه جربتهم يجون بعد الشوكلا..
الجو العام لطييييف جداً
عندهم مشرىب لومي موب جوي
بس قهوة و وافل شي لذيذذ

يكفي انه غفيييييلي < معليش يا جماعة عندي تعصب لعيالنا 😂
الله يحفظهم و يزيدهم من واسع فضله
وكل عيال وطنا الله يخليهم ..",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"السلام عليكم ورحمة الله وبركاته

يعتبر من افضل الاماكن اللي تقدم وافل في الفترة هذي ..

فلوتد للشيف عبدالله الغفيلي 👌🏼💯

المكان صغير و مرتب والجلسات محدودة وداخلية فقط.

ماشاء الله المكان دايم زحمه 🥹.

الوافل لذيذ والاسعار مناسبة مقابل الجودة
قهوة اليوم حلوه، وسعرها ٨ ريال.💯

الموظفين سريعين في العمل وينجزون بشكل سريع.👍🏼👍🏼

الله ييارك لنا ولهم 👌🏼",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"أتمنى كلامي يوصل 🥲

بعيدا عن المكان اللي جدا ضيق وصغير الله يوسع رزقك وتكون بافضل من هالمكان وأوسع يارب 🤲🏻

اللي يقدمه جدا لذيذ و لكن ما فكر بطريقة التقديم ؟!

للأسف فاشله وخاصة لمن اخذها Take away كمية لغوصه بالكيس!!
بالله عليك ايس كريم ينحط بوسط كيس ورق ؟!!!!💔

المفروض في بوكس للأشياء أو علب بلاستيك للايسكريم أو كوب اي شي زي كذا !؟؟

تجرّبه كانت فاشله بسبب اللي صار معايا ما تهنيت انظف نفسي من اللغوصه والحوسه وإلا ألحق اذوق على آخر نقطة ايس كريم عالقه بالوافل !!

مع احترامي أتمنى يكون في اعادة نظر لهالشي خاصه لو بتقدم أشياء فيها صوص أو ""ايس كريم"" أو شي سائل تكون افضل من كذا !!

بعطيك افكار لو تبغى بهالشي .

هذا وانآ طلبتها علطول وبالسياره فتحته استغربت !!
هذي حتى لو بطلبها توصيل كيف بتوصلني !!!

أنا هذي اول تجرّبه لي وجداً مستاءه من الشي اللذي لا يعقل صار معايا "" ايس كريم بوسط كيس ورق صغير "" 💔

و أرجو اعادة النظر بطريقة التقديم تكون افضل من كذا !

وشكرا…",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Very very delicious,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,قهوة جداً رائعة والوافل كثير طيب اشكركم …,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"نكهة التيراميسو خيال حلاها موزون
والخدمه سريعة والمكان نظيف ✅",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,قهوة اليوم كانت جدا ممتازه ولكن ما سألني عن الحجم وإنما اختار من نفسه انه يعطيني الحجم الكبير….الوافل طلبنا نوعين:دبل تشوكلت و تيراميسو….التيراميسو كان لذيذ ولكن التشوكلت كان اقل من عادي….المكان حار شوي,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تقريبا هذي الزياره رقم 10 ولا هي الاخيرة بإذن الله لان الوافل عندهم يتميز بمعايير عاليه جدا ماقد مرت علي 👏🏼

اتمنى لهم الاستمرار على هذي المعايير والخدمة الرائعه والسريعه تبارك الله ❤️

طلب بسيط من زبونه محبه (رجعوا نكهة الليمون كرمًا)  🥲🍋",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"وافل بالطريقة البلجيكية كل شهر ينزلون نكهه جديده مناسبة للشهر.. الفكره جدا لطيفه..
جربت من عندهم وافل الكليجا مميز كان..
عندي ملاحظة عشان الزحمه صاروا يحضرون وافل مسبقا فلما استلمه يكون بارد وهذا عندي يفقد لذة الوافل
الجلسات اللي فيه عددها قليل..",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"من الأفضل جودة وطعم! وتنوع خيارات، جرّبت وافل التيراميسو نكهة القهوة عجيبه فييه! ووافل الكريم بروليه لذييذ جداً ومتوازنه النكهات، علاوةً يكرمونك بضيافة لطيفة من عندهم ، كل التوفييق فلوتِد 👌🏻👌🏻",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Creme Brulee Waffle was more than delicious,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,الوافل خيالي صراحة اللومي فكرة تجربة لكن ما احس اكررها الكركدية لطيف بكن الابداع بالوافل شي مو عاادي,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جيت ٨ صباح يوم دوامات … مافيه زحمه ابدا الصباح

جربت نكهة الشهر ( تراميسو ) جيده
كان ودي اجرب الكليجا الصراحه بس بلحق على نكهة الشهر قبل لا تروح 🙂

عجينه الوافل صراحه شي من الخيال عادي ارجع للمحل كم مره عشانها 😍

بعد جربت ايس كوفي داي اعجبني ٩/١٠

اللومي عادي كان ما اطلبه مره ثانيه  ٦/١٠

اقيم التجربة ٨/١٠ وارجع له عشان عجينة الوافل مو الحشوة ☺️",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"High price for normal products such as small piece of waffles for 23 ??
Small Americano for 11
While you can take it else where cheaper with better quality",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,جربت كريم بورليه كان الاكثر مبيعا لكن طعمه ماعجبني  بس جربت تشوكلت وكان الذ شي ذقته جيته خمس مرات ولا فكرت اطلب نكهه جديده انصحكم فيه والقهوه رائعه جداا,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"لي اكثر من تجرية جربت الوافل الاصلي ممتاز
وجربت نكهة الشيز كيك ونكهة اليمون كانت خيالية

ايسكريم الفانيليا لم احد له مثيل الا بمزرعة في بنسلفانيا كانت بيع منتجات الألبان ولا اعتقد سياتي منافس لايسكريم فلوتيد
مشروب ليس له منافس
ارجوا من المالك التوسع في الافرع ليسهل لنا الوصول",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,المكان ضيق مره .. الخدمه ممتازه .. المدح كان اوڤر عليه,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,الطعم جيد لكن المكان والمواقف سيئه جدا ..,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"We are fans of floated since their very beginning but it was our first time visiting them at their own  shop! We tried multiple items but our favourite remains their classic 🤤. We were super excited for the ice cream but it was okay not exceptional 🥲. We also tried the flavour of the month, which was the tiramisu and it was good but we are looking forward to trying other flavours! Be ready for a line up especially on the weekend!",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,زحمه وا الوافر جدا سيء ومعجن ما توقعت كذا صراحه,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان ضيق والجلسات قريبه من بعض
القهوة جيدة
الوافل حلو ونكهاته جيدة وحبيت فكرة ان كل شهر له نكهة جديدة مرات يكون غريب ومميز
اسعار مرتفعه والموظفين ودودين",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,ممتاز جداً افضل وافل فالعالم بس رجعو نكهة الليمون (:,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,"افوقاتو حاطين بدل الاسكريم
كريمة دريم ويب 😨😱🤢🤢🤢
الفيديو المضاف بعد ساعتين من الطلب

المحل صغير  جدا
تعامل الموظفين سيء بترتيب اللاين بالخارج

الوافل حلو",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"جربته حلو كوافل
لكن مايبهر
متنوع",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,لذيذ وسريعين في الخدمة,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"المكان جدا صغير وكتمه خصوصا لما ازدحم وريحة

الخبز كتمت المكان

يعني يفضل تاخذه برى وتستمع بالطعم

الوافل الكلاسيك لذيد والقهوه ممتازه

بس سعر الوافل اوفر شوي ب١٥ بدون اضافات",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"المكان صغير بجلسات داخليه محدودة.
الوافل لذيذ والمميز ان صاحب العمل صار ينزل نكهات جديده كل شهر .
الكوفي بحسب مافهمت انه مافيه محمصة ثابته ومعتمده ياخذ منها إنما هو بمرحلة تجريب لكذا محمصة .

بالتوفيق للجميع ⚘️",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"سمعت عليه مدح كثيرررر فلوتيد ، وحاطته بالاماكن المفضله ❤️ والحمدلله جربته 😍😍 شي فاااااخر من الآخر الصدق القهوة لذيذة كان طلبي قهوة اليوم مره حبيتها ، والتجربه الاهم الوافل 🤤🤤🤤 لذيذ لذيذ لذيذ جربنا نكهة الكليجا والكريم بوليه والتراميسو🔥🔥🔥 (نكهة الشهر ) اتمنى يثبتونها في المنيو الطعم حاجة فوق الخيال الصدق 😍 ارجع لهم مره واثنين وعشررره😍❤️",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مكان لطيف وكتكوت صغير ويقدم الوافل بطريقه مبتكره وحشوات منها جديده ومنها تقليديه طريقة تقديم الوافل  شي جديد وفيه مشروبات مبتكره
بس ما جربتها
ولي زياره قادمه بإذن الله لهم",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,2,"المكان صغير ومزعج والوافل مرررره عادي الله يرزقهم
لكن الكركديه 100 من 10",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"زرتهم وجربت وافل بروليه وكذلك وافل التراميسو
البروليه لذيذ بشكل جداً جميل وروعه اما التراميسو اقل من عادي واسعارهم معقوله وخدمتهم جميله
المكان صغير والجلسات غير مريحه",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"المحل ضيق جدًا مقارنة بالزباين ماشاءالله
اتمنى ان يضعون كاشير على الشباك الخارجي وخدمة الطلب منه لأني مرتين آتي إليه من بعيد وأجد ازدحامًا كثير ولا ادخل لأطلب ما أريد

الوافل جميل لكن ليس كما يقولون وكما هي سمعته فهو اقرب للعادي ولكن لذيذ",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"القهوة عندهم لا بأس فيها ..
الحلى ( الوافل ) جدااا لذيذ بكل أنواعه
خاصتاً الكريم بروليه
المكان بشكل عام جيد جداً ولكن
صغير والكراسي محدودة",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"Great Coffee and Waffles
I recommend trying crèmeburle and the tiramisu
Place is a bit crowded and small
When we visited they were doing Hibiscus samples it tasted reaaaaallly good",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,وأفل لذيذ حبيت فكرة كل فترة نكهة جديدة,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,Recommended 👍👌,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,2,لما طلبت قال لي خلك برا المحل و استلمها من الدريشة.. الجو صيف و يخليك تطلع برا !,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل عندهم لذيذ جدا والاحلى تنوعهم في نكهات الشهر,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,رهييييييب الذ وافل فيك يالرياض جربت اليوم التيراميسو شي من الاخر لا يفوتكم 😍,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,I loved the waffle i tried all the flavours my favourite is the double chocolate and the tiramisu.,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل. يجنن. ولذيذ وهو. ساخن,تاريخ التعديل: قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,القهوة والوافل والايسكريم لذيذة . المحل صغير ومزحوم وصعبة انك تاخذ طلبك وتنتظر . لا يوجد مواقف متاحة إلا في حالة انك توقف عند البنك,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,وافل لذيذ لكن الخدمة جدا بطيئه من ١٥ إلى ٢٠ انتظر مافي إلا ٤ عامل واحد سعودي جيبوا مكينة وافل و جيبوا عامل اكثر,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"انا موب من عشاق الوافل
بس صراحه لذيذ مررررره
وووالقهوه تجنن
بس زحمه والمكان صغير",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,"للاسف ماكان قد الحماس، اسلوب موظف الكاشير السعودي الطويل سيئ، حاسبنا اكثر من اللي طلبناه وكان فيه اشكاليه بالحساب، لازم تتأكدون من الفاتورة.
اسعار القهوة اللي بالمنيو غير لما تدفعون
وافل كريم برولية جيد
الايسكريم منظر الڤانيلا جدًا رائع، ولكن الطعم عادي
تجربة لاتتكرر.",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,ألذ وافل ممكن تذوقه في الرياض.. وجربت عندهم الكركديه مميز جداً,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الطعم خييال 😋,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,أول مره جربته في شهر رمضان وتجربتي كانت سيئة وتواصل معي احد من طرفهم وعرض علي تجربة اخرى مجانيه وهذا شيء يحتسب لهم للامانة لكن قررت ازوره مرة اخرى يوم الخميس فترة العصر الموظفين كانوا محترمين والكاشير السعودي شرح لي واقترح لي وطلبي كان كالتالي قهوة اليوم ووافل نكهة الشهر (تراميسو) القهوة عادية وخفيفة الوافل نفسه الحشوة كانت لذيذة لكن الوافل قوامه ثقيل وعجين لذوقي الشخصي بالنهاية الناس اذواق تجربة لا بأس بها والله يبارك لهم,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Interested destination,",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,فلوتد وما ادراك 🫶🏼,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,المكان حلو واللومي يفوز انصحكم بتجربته🫡,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان زحمة
الوافل لذيذ جدا يصنف بافضل شي جربته مؤخرا
الخدمه سريعه جدا
القهوة أمريكانو لذيذه / جربت وأفل كلاسيك مميز جدا وخفيف",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جربت كل انواع الوافل كلها روعه بس قهوتهم ماجربتها
وراح ارجع مره ومرتبن وثلاث بس المكان صغير وطريقه صعب شوي",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جميل جدا
بس لازم يرجعون نكهة الليمون",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,اول شي الوافلز اغلب الانواع كانت منجد لذيذه مره واولها كريم بروليه مره حلوه والكلاسك حلوه بعد بس المكان صغير مره واكثر من مره رحت وغالبا يكون زحمه ومافي مكان ( الا الصبح بتحصلون اماكن) والاسعار شوي مبالغ فيها مقارنه بالحجم اتمنى يخفضون الاسعار شويي عشان يصيرون ولا غلطه .,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,4,"الوافل لذيذ جدا لكن حالي جدا جدا
المكان زحمة جدا الله يبارك لهم
الجلسات قليلة لذلك تآخذها للسيارة أفضل .",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الوافل لذيذ القهوة ممتازة السعر مناسب وانصح بالتجربة
ملاحظة المكان صغير جدا",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"خيال والوافل من الذ الوفلز اللي ذقتها الصراحة والنكهات مجرمه بدون استثناء.
ابداع
حتى القهوه لذيذه",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Good 👍,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,انا جربت تقريبا معظم المنيو والحقيقه كلها راااااائعه جدا والوافل بالتراميسو ( نكهة ده الشهر ) بطلة بطلة بطلة .. الله يعطيكم العافيه ويوسع رزقكم,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"لذيذذ الوافل مره ، جربت تراميسو
وقهوه اليوم بعد حلوه",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"رغم الزحمة سريعين 👍🏻
الكلاسيك لذيذ ❤️
كريم بروليه يناسب الي يحب الحلى 💕",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل التراميسيو ممتاز,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,2,"الكركدية ممتاز ، الوافل دون المستوى",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,ماشاء الله تبارك الله رغم زياراتي المتعدده نفس المستوى ونفس الجوده,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,"الوافل جيدجداً نوعاً ما ، قد يكون التسويق المبالغ فيه سبب في رفع مستوى الطموح، وصلت من الشرقيه خصيص لتجربة الوافل بكل صراحه، ولكن ملاحظه لابد الانتباه لها لابد وضع قزاز عند تصليح الوافل حرصا على النظافة",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"والله قهوتهم حلووهه و يخلونك تجرب قبل تاخذ.
و الوافل كريم بروليه فضييييعع حقيقي لايفوتكم",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"من معالم الرياض اول ما يخطر في بالي وافل أفكر فيهم
الشيف عبدالله و إبداعاته الرهيبة كل شهر ( نكهة الشهر )
الآيس كريم بالفانيلا رهيب 💯
الكركدية و القهوة ( كل شيء في فلوتد مكتمل )",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Amazing waffles.. I recommend cream brûlée waffles.. such a great experience 👌🏻😭,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,"أكثر محل منفوخ، طلبت وافل تيراميسو قالي جديدنا، مافيه اي شي من طعم التيراميسو، بس عشانه رش لي فوقه بودرة قال بس تيراميسو، محشية كريمة وبس، حتى مب كريمة ماسكربون. والوافل اقل من عادي، كانت اول تجربة واخرها إن شاء الله",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,3,مكان صغير ومزدحم بس الخدمه حلوه وسريعه جربت كريم بروليه وصدق موب مرره تراميسو حلو,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مكان مزحوم م شاء الله ، مشتهرين بالوافل والفانيلا الطبيعي !",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,Very delicious waffles 🧇 😋,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,2,"كنت متحمسة اجرب وافل الكريم بروليه، لكن خابت آمالي صراحة💔
الطعم أقل من عادي وطعم التوت طاغي عليه
والوافل بارد لو انه حار يمكن يكون أفضل شوي
بالنسبة للفلات وايت وقهوة اليوم ممتازين

الطاولات لاصقة ببعض بشكل يضايق والمكان صغيير مايتحمل انهم يشغلون موسيقى صاير ازعااااج مرة مع اصوات الناس! نسولف ومانسمع بعض للأسف",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الكركدية لذيذ و الوافل لذيذ,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,"مخيب للتوقعات صراحة! جايه اجربه بكل حماس لكن صار الوافل عجين جداً وطعم التوت طاغي والكريم بروليه كثير، وأفل الشوكلاته طعم الشوكلا مو حلو وبرضوا عجين، والمكان مكتوم من ريحة الوافل وتشوف دخان الاكل مفروض فيه تهوية",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان جميل، والطعم حلو بس للاسف تقدمت لنا بارده  لو جاي الوافل حار بطلع احلى بكثير 👌🏽.",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان صغير وغالباً زحمة والطاولات بجنب بعض بشكل يضايق ..
الخدمة سريعة رغم الزحمة ..
الوافل لذيذ جداً ..
الايسكريم ممتاز ..
اللومي ابتكار غريب ولطيف وفريد من نوعه ..
ربي يبارك لهم ، وعقبال فروع أوسع وعلى نطاق أكبر 💗",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,1,بختصار مايستاهل العنوه,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,اطعم وافل في الحياه كل النكهات الذ من بعض اهنيهم والله يباركلهم حتى خدمتهم سريعه انبسط اذا شفت منتج سعودي بهذي الجوده والجمال,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,The place is small and so crowded and few tables you barely find a table but I will come back for the Crème Brûlée waffle it was something super special and delicious the flavor was so yummy you must try it 🍮🧇. The chocolate waffle wasn’t good at all I don’t recommend it. It’s like old brown toast with chocolate the taste wasn’t good at all. The Kleija waffle was fine it’s normal Kleija nothing special about it. I tried their Amercano coffee it was yummy and delicious I recommend it for you.,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذيذ 🤤,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان كوزي و ريحة الوافل و القهوة مع الميوزك شي راااايق و الطعم خخخيالي اخذت كريم بروليه و دبل تشوكليت و كلاسيك تشوكليت كلهاا لززيزة ما شاء الله
قهوة اليوم يمييي 🤤
الخدمة سريعة مع انو زحمة تبارك الله و كل شي فرِش قدامكم و تاخذو طلبكم حار ندمت اني اخذتو على آخر يوم سفر لأنو كان حيكون إدمان و كل شهر في نكهة جديدة مختلفة من ابتكارهم للي يحب يجرب ❤️‍🔥💯",قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافلز لذييييذ والخدمة ممتازة لكني تمنيت المكان أكبر حبتين,قبل سنة
Riyadh,Al Yasmin,24.8074386,46.661363,5,"فكرة النكهات ابدعوا فيها
كل مره الذ من اللي قبلها

لكن جودة القهوة ضعيفة
+ حركة اللاين تزعل والهدف منها الظاهر شو
لان من جوا المحل فاضي😅
استاجر ناس وصورهم ولا تهين عملائك",قبل سنة
